referrer,views_total,views_unique
Google,78,30
github.com,46,11
nature.com,6,3
m2hycon.atlassian.net,5,1
zbmath.org,4,1
Bing,3,1
code.google.com,2,2
swisstph.github.io,2,2
ndmconsortium.com,2,1
helpdesk.biotech.cdc.gov,1,1
