referrer,views_total,views_unique
Google,140,32
github.com,105,10
statics.teams.cdn.office.net,41,3
chatgpt.com,20,7
Bing,15,2
om.scicore.unibas.ch,14,8
code.google.com,13,1
DuckDuckGo,5,1
zenodo.org,3,1
swisstph.github.io,2,1
