url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,239,52
/OpenMalaria-Org/openmalaria/wiki,61,32
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,38,15
/OpenMalaria-Org/openmalaria/wiki/UserGuide,36,16
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,23,14
/OpenMalaria-Org/openmalaria/wiki/Monitoring,21,10
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,12,10
/OpenMalaria-Org/openmalaria/wiki/References,9,2
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,8,6
/OpenMalaria-Org/openmalaria/wiki/ModelMosqPopDynamics,8,3
