referrer,views_total,views_unique
github.com,30,11
Google,18,13
statics.teams.cdn.office.net,11,2
ntp.msn.com,5,2
om.scicore.unibas.ch,3,3
swisstph.github.io,3,2
search.brave.com,2,2
teams.public.onecdn.static.microsoft,2,1
Bing,1,1
auc-powerpoint.officeapps.live.com,1,1
