url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,129,39
/OpenMalaria-Org/openmalaria/wiki,41,28
/OpenMalaria-Org/openmalaria/wiki/UserGuide,13,7
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,6,5
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,6,4
/OpenMalaria-org/openmalaria/blob/schema-48.0/util/example/example_scenario.xml,5,2
/OpenMalaria-org/openmalaria/wiki/Changelog,4,3
/OpenMalaria-Org/openmalaria/pulls,4,2
/OpenMalaria-Org/openmalaria/wiki/Monitoring,4,2
