referrer,views_total,views_unique
Google,72,14
om.scicore.unibas.ch,17,2
code.google.com,6,3
github.com,5,3
ndmconsortium.com,3,2
vaccineimpact.org,2,2
statics.teams.cdn.office.net,1,1
swisstph.github.io,1,1
cn.bing.com,1,1
ammnet.org,1,1
