referrer,views_total,views_unique
Google,198,44
github.com,21,8
DuckDuckGo,9,3
code.google.com,4,1
chatgpt.com,3,2
om.scicore.unibas.ch,3,2
ndmconsortium.com,2,2
Bing,2,1
yandex.ru,1,1
cn.bing.com,1,1
