referrer,views_total,views_unique
Google,112,20
github.com,48,5
Bing,19,5
poe.com,14,1
nature.com,3,3
github-com.translate.goog,2,1
swisstph.github.io,1,1
docs.google.com,1,1
vaccineimpact.org,1,1
om.scicore.unibas.ch,1,1
