referrer,views_total,views_unique
Google,223,49
github.com,14,5
swisstph.github.io,5,2
DuckDuckGo,4,2
code.google.com,4,1
chatgpt.com,3,2
ndmconsortium.com,2,2
malaria-commodities.shinyapps.io,2,1
om.scicore.unibas.ch,2,1
yandex.ru,1,1
