url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,171,63
/OpenMalaria-Org/openmalaria/wiki,78,43
/OpenMalaria-Org/openmalaria/wiki/UserGuide,23,19
/OpenMalaria-Org/openmalaria/wiki/Monitoring,20,7
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,19,13
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,19,9
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,12,4
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,8,4
/OpenMalaria-Org/openmalaria/pulls,8,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,8,3
