referrer,views_total,views_unique
Google,110,28
linkedin.com,105,55
com.linkedin.android,34,22
Bing,23,2
github.com,15,4
lnkd.in,8,5
t.co,8,4
chatgpt.com,8,4
statics.teams.cdn.office.net,5,3
swisstph.github.io,4,2
