referrer,views_total,views_unique
github.com,62,10
Google,47,15
om.scicore.unibas.ch,7,2
ahadi-analytics.github.io,4,1
Yahoo,1,1
ndmconsortium.com,1,1
swisstph.github.io,1,1
teams.public.onecdn.static.microsoft,1,1
thekids.org.au,1,1
