referrer,views_total,views_unique
Google,79,28
github.com,13,9
om.scicore.unibas.ch,7,3
kkb-production.jupyter-proxy.kaggle.net,3,1
ndmconsortium.com,2,2
swisstph.github.io,2,2
statics.teams.cdn.office.net,2,1
github-wiki-see.page,2,1
search.brave.com,2,1
paperswithcode.com,1,1
