url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,95,43
/OpenMalaria-Org/openmalaria,68,31
/OpenMalaria-Org/openmalaria/wiki/UserGuide,15,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,12,7
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,11,11
/OpenMalaria-Org/openmalaria/wiki/References,11,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,6
/OpenMalaria-Org/openmalaria/wiki/ModelWithinHost,8,4
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,8,3
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,7,7
