referrer,views_total,views_unique
Google,135,34
om.scicore.unibas.ch,32,11
github.com,18,10
com.google.android.gm,14,2
vaccineimpact.org,4,3
mendeley.com,4,1
malaria-commodities.shinyapps.io,1,1
ndmconsortium.com,1,1
malariajournal.biomedcentral.com,1,1
swisstph.github.io,1,1
