referrer,views_total,views_unique
Google,122,27
github.com,72,19
teams.public.onecdn.static.microsoft,5,4
Bing,5,3
om.scicore.unibas.ch,5,3
auc-word-edit.officeapps.live.com,5,2
thekids.org.au,4,1
help.appveyor.com,3,3
overleaf.com,3,2
chatgpt.com,2,1
