time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-27 00:00:00+00:00,1.0,1.0,20,8
2024-03-28 00:00:00+00:00,1.0,1.0,3,3
2024-03-29 00:00:00+00:00,1.0,1.0,9,4
2024-03-30 00:00:00+00:00,2.0,2.0,2,2
2024-03-31 00:00:00+00:00,1.0,1.0,14,2
2024-04-01 00:00:00+00:00,1.0,1.0,14,4
2024-04-02 00:00:00+00:00,,,16,9
2024-04-03 00:00:00+00:00,1.0,1.0,11,3
2024-04-04 00:00:00+00:00,1.0,1.0,37,10
2024-04-05 00:00:00+00:00,,,38,6
2024-04-06 00:00:00+00:00,2.0,2.0,12,3
2024-04-07 00:00:00+00:00,1.0,1.0,152,4
2024-04-08 00:00:00+00:00,,,82,15
2024-04-09 00:00:00+00:00,3.0,3.0,111,11
