url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,86,43
/OpenMalaria-Org/openmalaria,55,28
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,18,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,16,14
/OpenMalaria-Org/openmalaria/wiki/UserGuide,15,10
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,9,7
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,8,8
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,8,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,8,5
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,8,5
