referrer,views_total,views_unique
Google,48,10
github.com,39,4
paperswithcode.com,10,1
Bing,7,2
ammnet.org,5,3
code.google.com,2,2
malariajournal.biomedcentral.com,1,1
ibm.com,1,1
researchgate.net,1,1
Baidu,1,1
