referrer,views_total,views_unique
Google,112,26
github.com,83,24
elifesciences.org,9,2
teams.public.onecdn.static.microsoft,8,5
thekids.org.au,6,3
Bing,3,3
overleaf.com,3,2
ndmconsortium.com,2,2
chatgpt.com,2,1
swisstph.github.io,2,1
