url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,65,44
/OpenMalaria-Org/openmalaria,49,32
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,20,3
/OpenMalaria-Org/openmalaria/wiki/UserGuide,14,10
/OpenMalaria-Org/openmalaria/blob/develop/model/PkPd/Drug/LSTMDrugConversion.cpp,13,13
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,12,10
/OpenMalaria-Org/openmalaria/issues,11,2
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,8
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,9,3
/OpenMalaria-Org/openmalaria/pulls,9,1
