referrer,views_total,views_unique
Google,80,33
code.google.com,48,4
github.com,17,3
Baidu,7,1
statics.teams.cdn.office.net,2,2
swisstph.github.io,1,1
Bing,1,1
swisstph.ch,1,1
ndmconsortium.com,1,1
