referrer,views_total,views_unique
Google,29,11
github.com,21,9
vaccineimpact.org,8,1
om.scicore.unibas.ch,6,2
statics.teams.cdn.office.net,2,2
linkedin.com,2,1
Bing,1,1
swisstph.github.io,1,1
