referrer,views_total,views_unique
Google,42,12
vaccineimpact.org,15,5
om.scicore.unibas.ch,8,2
ndmconsortium.com,4,4
github.com,4,3
github-wiki-see.page,2,1
Bing,1,1
code.google.com,1,1
