referrer,views_total,views_unique
Google,129,40
github.com,35,6
Bing,15,4
swisstph.github.io,11,1
researchgate.net,5,1
code.google.com,2,2
DuckDuckGo,2,1
github-wiki-see.page,2,1
com.google.android.gm,2,1
fr.search.yahoo.com,1,1
