referrer,views_total,views_unique
Google,213,22
github.com,17,7
vaccineimpact.org,11,1
ndmconsortium.com,7,7
thelancet.com,5,2
jirasd.telethonkids.org.au,4,1
tkiwiki.telethonkids.org.au,2,1
swisstph.github.io,1,1
om.scicore.unibas.ch,1,1
search.brave.com,1,1
