url_path,views_total,views_unique
/SwissTPH/openmalaria,62,39
/SwissTPH/openmalaria/wiki,51,33
/SwissTPH/openmalaria/tree/main/model,24,7
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,12,6
/SwissTPH/openmalaria/wiki/MonitoringOptions,11,7
/SwissTPH/openmalaria/wiki/ModelInterventions,10,8
/SwissTPH/openmalaria/releases,8,5
/SwissTPH/openmalaria/blob/main/model/Parameters.h,8,3
/SwissTPH/openmalaria/blob/17387f121c912505d62a265675cadb6dd3505faf/test/scenarioNonHumanHosts.xml,8,1
/SwissTPH/openmalaria/wiki/UserGuide,7,6
