referrer,views_total,views_unique
Google,67,21
github.com,12,7
statics.teams.cdn.office.net,4,3
usc-word-edit.officeapps.live.com,4,1
medrxiv.org,3,1
scanmail.trustwave.com,2,2
DuckDuckGo,1,1
com.linkedin.android,1,1
om.scicore.unibas.ch,1,1
overleaf.com,1,1
