referrer,views_total,views_unique
Google,92,28
Bing,70,2
github.com,26,7
swisstph.github.io,11,4
code.google.com,5,5
ndmconsortium.com,3,3
DuckDuckGo,1,1
github-wiki-see.page,1,1
nature.com,1,1
chatgpt.com,1,1
