url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,85,41
/OpenMalaria-Org/openmalaria,68,30
/OpenMalaria-Org/openmalaria/wiki/UserGuide,16,11
/OpenMalaria-Org/openmalaria/wiki/Monitoring,11,6
/OpenMalaria-Org/openmalaria/wiki/References,11,6
/OpenMalaria-Org/openmalaria/pulls,9,4
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,7,6
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,7,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,6,6
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,6,6
