referrer,views_total,views_unique
Google,63,26
github.com,28,13
thekids.org.au,9,5
Bing,8,1
statics.teams.cdn.office.net,3,3
nature.com,3,1
auc-word-edit.officeapps.live.com,2,1
link.springer.com,2,1
DuckDuckGo,1,1
claude.ai,1,1
