referrer,views_total,views_unique
Google,260,23
github.com,41,8
paperswithcode.com,20,1
m2hycon.atlassian.net,7,1
code.google.com,6,2
statics.teams.cdn.office.net,2,1
ecosia.org,1,1
Bing,1,1
om.scicore.unibas.ch,1,1
arxiv.org,1,1
