referrer,views_total,views_unique
github.com,63,14
Google,51,15
Bing,15,4
ndmconsortium.com,12,2
teams.public.onecdn.static.microsoft,9,2
thekids.org.au,8,3
auc-word-edit.officeapps.live.com,5,2
help.appveyor.com,3,3
ahadi-analytics.github.io,3,1
om.scicore.unibas.ch,2,1
