referrer,views_total,views_unique
Google,56,15
github.com,31,13
om.scicore.unibas.ch,7,2
ahadi-analytics.github.io,4,1
search.brave.com,3,1
Yahoo,2,1
swisstph.github.io,1,1
teams.public.onecdn.static.microsoft,1,1
