referrer,views_total,views_unique
github.com,41,12
Google,34,17
om.scicore.unibas.ch,4,4
statics.teams.cdn.office.net,3,3
ntp.msn.com,3,2
swisstph.github.io,3,2
search.brave.com,2,2
auc-word-edit.officeapps.live.com,2,1
teams.public.onecdn.static.microsoft,2,1
Bing,1,1
