url_path,views_total,views_unique
/SwissTPH/openmalaria,85,39
/SwissTPH/openmalaria/wiki,60,38
/SwissTPH/openmalaria/tree/main/model,39,5
/SwissTPH/openmalaria/wiki/UserGuide,36,15
/SwissTPH/openmalaria/wiki/ModelInterventions,29,13
/SwissTPH/openmalaria/wiki/Monitoring,29,10
/SwissTPH/openmalaria/wiki/MonitoringOptions,26,12
/SwissTPH/openmalaria/tree/main/schema,21,3
/SwissTPH/openmalaria/blob/main/model/interventions/Vaccine.h,20,3
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,20,3
