url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,217,46
/OpenMalaria-Org/openmalaria/wiki,61,28
/OpenMalaria-Org/openmalaria/wiki/UserGuide,35,15
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,27,11
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,18,12
/OpenMalaria-Org/openmalaria/wiki/Monitoring,18,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,10,7
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,7,6
/OpenMalaria-Org/openmalaria/releases,6,5
/OpenMalaria-Org/openmalaria/wiki/ModelDecayFunctions,6,4
