referrer,views_total,views_unique
Google,158,25
github.com,38,7
medrxiv.org,28,1
statics.teams.cdn.office.net,14,7
swisstph.github.io,9,2
elifesciences.org,2,1
nature.com,2,1
compete.hexagon-ml.com,1,1
researchgate.net,1,1
paperswithcode.com,1,1
