referrer,views_total,views_unique
Google,93,24
github.com,36,7
chatgpt.com,9,6
om.scicore.unibas.ch,3,3
statics.teams.cdn.office.net,2,2
Bing,2,2
medrxiv.org,1,1
thelancet.com,1,1
