referrer,views_total,views_unique
Google,227,23
github.com,51,6
m2hycon.atlassian.net,7,1
code.google.com,5,3
om.scicore.unibas.ch,5,2
swisstph.github.io,2,2
3blmedia.com,1,1
ecosia.org,1,1
Bing,1,1
statics.teams.cdn.office.net,1,1
