url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,137,34
/OpenMalaria-Org/openmalaria/wiki,43,27
/OpenMalaria-Org/openmalaria/wiki/UserGuide,10,8
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,5
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,7,5
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,7,4
/OpenMalaria-Org/openmalaria/pull/448,7,2
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,6,3
/OpenMalaria-Org/openmalaria/wiki/References,5,5
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,4,3
