url_path,views_total,views_unique
/SwissTPH/openmalaria,132,35
/SwissTPH/openmalaria/wiki,42,30
/SwissTPH/openmalaria/wiki/UserGuide,19,10
/SwissTPH/openmalaria/wiki/ModelInterventions,6,4
/SwissTPH/openmalaria/wiki/Changelog,6,2
/SwissTPH/openmalaria/wiki/ModelIntervMisc,5,4
/SwissTPH/openmalaria/releases,5,3
/SwissTPH/openmalaria/wiki/ScenarioTransmission,5,3
/SwissTPH/openmalaria/tree/main/model,5,2
/SwissTPH/openmalaria/blob/6065b74549f96998cc08f7a9b9620134c8d298cf/schema/scenario_48.xsd,5,1
