referrer,views_total,views_unique
Google,93,21
github.com,17,4
github-wiki-see.page,6,1
swisstph.github.io,4,2
mail.google.com,3,1
code.google.com,2,2
Yahoo,2,1
zenodo.org,2,1
notebooks.githubusercontent.com,1,1
facebook.com,1,1
