referrer,views_total,views_unique
Google,55,23
github.com,51,18
teams.public.onecdn.static.microsoft,17,4
elifesciences.org,9,2
thekids.org.au,6,3
Bing,5,4
ndmconsortium.com,2,2
openmalaria-org.github.io,2,2
github-wiki-see.page,2,1
swisstph.github.io,2,1
