url_path,views_total,views_unique
/SwissTPH/openmalaria,211,49
/SwissTPH/openmalaria/wiki,70,38
/SwissTPH/openmalaria/wiki/ModelWithinHost,21,12
/SwissTPH/openmalaria/wiki/UserGuide,21,11
/SwissTPH/openmalaria/releases,20,6
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,12,4
/SwissTPH/openmalaria/wiki/MonitoringOptions,11,6
/SwissTPH/openmalaria/wiki/ModelInterventions,11,5
/SwissTPH/openmalaria/blob/main/util/example/example_scenario.xml,11,2
/SwissTPH/openmalaria/wiki/ScenarioTransmission,10,9
