referrer,views_total,views_unique
Google,99,25
github.com,69,8
Bing,19,3
swisstph.github.io,18,9
om.scicore.unibas.ch,13,3
chatgpt.com,12,6
cn.bing.com,3,1
elifesciences.org,2,1
nature.com,1,1
ndmconsortium.com,1,1
