referrer,views_total,views_unique
Google,75,29
github.com,31,8
nature.com,6,3
mail.google.com,6,1
m2hycon.atlassian.net,5,1
zbmath.org,4,1
swisstph.github.io,2,2
ndmconsortium.com,2,1
helpdesk.biotech.cdc.gov,1,1
code.google.com,1,1
