referrer,views_total,views_unique
Google,90,20
chatgpt.com,20,3
github.com,11,4
github-wiki-see.page,4,1
om.scicore.unibas.ch,4,1
cdn.who.int,3,2
vaccineimpact.org,3,1
researchgate.net,2,2
swisstph.github.io,2,2
Bing,1,1
