referrer,views_total,views_unique
Google,96,18
github.com,48,9
researchgate.net,4,3
Bing,4,2
github-wiki-see.page,4,1
swisstph.github.io,4,1
ndmconsortium.com,3,2
hpc.dmi.unibas.ch,2,1
paperswithcode.com,2,1
boincitaly.org,1,1
