url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,197,49
/OpenMalaria-Org/openmalaria/wiki,75,33
/OpenMalaria-Org/openmalaria/wiki/UserGuide,21,12
/OpenMalaria-Org/openmalaria/pulls,15,4
/OpenMalaria-Org/openmalaria/wiki/References,13,5
/OpenMalaria-Org/openmalaria/wiki/Monitoring,10,5
/OpenMalaria-Org/openmalaria/wiki/ModelClinical,8,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,8,6
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,8,4
/OpenMalaria-Org/openmalaria/pull/452,8,3
