referrer,views_total,views_unique
github.com,107,16
Google,100,21
om.scicore.unibas.ch,8,2
statics.teams.cdn.office.net,6,4
openmalaria-org.github.io,4,1
github-wiki-see.page,3,1
swisstph.github.io,3,1
Bing,2,2
euc-onenote.officeapps.live.com,2,2
ndmconsortium.com,1,1
