url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,74,45
/OpenMalaria-Org/openmalaria,45,32
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,21,3
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,16,14
/OpenMalaria-Org/openmalaria/wiki/UserGuide,14,10
/OpenMalaria-Org/openmalaria/blob/develop/model/PkPd/Drug/LSTMDrugConversion.cpp,12,12
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,9,7
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,9,7
/OpenMalaria-Org/openmalaria/wiki/DeveloperGuide,8,8
/OpenMalaria-Org/openmalaria/wiki/SchemaUpdateGuide,8,5
