referrer,views_total,views_unique
Google,106,29
github.com,80,9
statics.teams.cdn.office.net,40,3
chatgpt.com,16,5
Bing,16,3
om.scicore.unibas.ch,14,8
code.google.com,13,1
DuckDuckGo,6,2
zenodo.org,3,1
swisstph.github.io,2,1
