url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,125,35
/OpenMalaria-Org/openmalaria/wiki,36,24
/OpenMalaria-Org/openmalaria/wiki/UserGuide,11,6
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,6,4
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,6,4
/OpenMalaria-Org/openmalaria/wiki/Monitoring,5,3
/OpenMalaria-Org/openmalaria/wiki/References,4,4
/OpenMalaria-Org/openmalaria/tree/main/model,3,3
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,3,3
