time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-29 00:00:00+00:00,2.0,2.0,90,12
2025-05-30 00:00:00+00:00,1.0,1.0,28,5
2025-05-31 00:00:00+00:00,,,25,11
2025-06-01 00:00:00+00:00,3.0,3.0,40,7
2025-06-02 00:00:00+00:00,3.0,3.0,66,13
2025-06-03 00:00:00+00:00,9.0,4.0,29,8
2025-06-04 00:00:00+00:00,,,26,9
2025-06-05 00:00:00+00:00,6.0,4.0,81,15
2025-06-06 00:00:00+00:00,2.0,2.0,26,14
2025-06-07 00:00:00+00:00,3.0,3.0,7,3
2025-06-08 00:00:00+00:00,3.0,2.0,4,3
2025-06-09 00:00:00+00:00,27.0,7.0,75,14
2025-06-10 00:00:00+00:00,3.0,3.0,61,13
2025-06-11 00:00:00+00:00,,,96,15
