referrer,views_total,views_unique
Google,54,15
github.com,39,3
paperswithcode.com,9,1
Bing,7,2
search.brave.com,4,2
code.google.com,2,2
ecosia.org,2,1
rdrr.io,2,1
ammnet.org,2,1
malariajournal.biomedcentral.com,1,1
