url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,206,50
/OpenMalaria-Org/openmalaria/wiki,85,48
/OpenMalaria-Org/openmalaria/wiki/UserGuide,34,23
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,18,11
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,17,8
/OpenMalaria-Org/openmalaria/wiki/Monitoring,15,9
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,12,6
/OpenMalaria-Org/openmalaria/releases,10,8
/OpenMalaria-Org/openmalaria/wiki/References,10,4
/OpenMalaria-Org/openmalaria/wiki/DrugResistanceGenotypes,9,1
