url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,130,35
/OpenMalaria-Org/openmalaria/wiki,54,39
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,18,11
/OpenMalaria-Org/openmalaria/wiki/UserGuide,15,10
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,14,7
/OpenMalaria-Org/openmalaria/wiki/Monitoring,7,5
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,7,3
/OpenMalaria-Org/openmalaria/pulls,6,3
/OpenMalaria-Org/openmalaria/pull/448/changes,5,2
/OpenMalaria-Org/openmalaria/wiki/InterventionsDeprecated,4,3
