url_path,views_total,views_unique
/SwissTPH/openmalaria/wiki,76,41
/SwissTPH/openmalaria,42,26
/SwissTPH/openmalaria/blob/main/model/Parameters.h,18,3
/SwissTPH/openmalaria/blob/145ce33ff55c2ca83093852a694a4a437a3bd1b9/schema/scenario_45.xsd,14,1
/SwissTPH/openmalaria/wiki/ModelInterventions,13,8
/SwissTPH/openmalaria/wiki/MonitoringOptions,13,8
/SwissTPH/openmalaria/wiki/ScenarioTransmission,13,6
/SwissTPH/openmalaria/wiki/UserGuide,10,5
/SwissTPH/openmalaria/wiki/References,8,4
/SwissTPH/openmalaria/wiki/Monitoring,7,5
