referrer,views_total,views_unique
github.com,61,14
Google,49,15
Bing,12,3
ndmconsortium.com,12,2
thekids.org.au,8,3
teams.public.onecdn.static.microsoft,8,1
auc-word-edit.officeapps.live.com,4,1
ahadi-analytics.github.io,3,1
om.scicore.unibas.ch,2,1
help.appveyor.com,1,1
