referrer,views_total,views_unique
Google,124,37
github.com,19,6
nature.com,5,3
om.scicore.unibas.ch,5,3
ecosia.org,4,1
swisstph.github.io,2,2
ndmconsortium.com,2,2
kkb-production.jupyter-proxy.kaggle.net,2,1
Bing,2,1
code.google.com,1,1
