referrer,views_total,views_unique
Google,88,23
github.com,38,9
om.scicore.unibas.ch,15,4
Bing,7,3
statics.teams.cdn.office.net,5,1
DuckDuckGo,4,2
ahadi-analytics.github.io,4,1
swisstph.github.io,3,2
chatgpt.com,3,1
github-wiki-see.page,1,1
