time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-30 00:00:00+00:00,7,3,22,13
2026-07-31 00:00:00+00:00,1,1,18,10
2026-08-01 00:00:00+00:00,1,1,6,6
2026-08-02 00:00:00+00:00,1,1,25,21
2026-08-03 00:00:00+00:00,9,4,28,21
2026-08-04 00:00:00+00:00,23,6,71,29
2026-08-05 00:00:00+00:00,2,2,26,16
2026-08-06 00:00:00+00:00,11,6,55,13
2026-08-07 00:00:00+00:00,6,3,24,17
2026-08-08 00:00:00+00:00,2,2,16,13
2026-08-09 00:00:00+00:00,1,1,32,12
2026-08-10 00:00:00+00:00,54,6,50,14
2026-08-11 00:00:00+00:00,7,3,15,7
2026-08-12 00:00:00+00:00,4,4,32,10
