referrer,views_total,views_unique
Google,243,38
github.com,13,7
Bing,5,2
swisstph.github.io,5,2
ndmconsortium.com,3,3
search.brave.com,2,2
malaria-commodities.shinyapps.io,2,1
om.scicore.unibas.ch,1,1
code.google.com,1,1
journals.plos.org,1,1
